,0,1,2,3,4
562,2019-07-09,1,0,0,1.5
563,2019-07-08,1,1,1,0.333
564,2019-07-07,0,1,0,1.0
565,2019-07-05,2,0,2,0.0
566,2019-07-03,2,1,0,1.333
567,2019-07-02,5,1,1,1.0
568,2019-07-01,4,0,1,0.9
569,2019-06-30,1,0,0,1.5
570,2019-06-29,1,0,0,1.5
571,2019-06-28,2,0,1,0.5
572,2019-06-27,5,0,0,1.5
573,2019-06-25,2,0,1,0.5
574,2019-06-24,2,1,0,1.333
575,2019-06-23,1,0,0,1.5
576,2019-06-21,1,0,1,0.0
577,2019-06-20,1,0,0,1.5
578,2019-06-19,2,1,0,1.333
579,2019-06-18,2,0,0,1.5
580,2019-06-17,15,1,2,1.139
581,2019-06-15,1,0,0,1.5
582,2019-06-14,0,0,1,-1.5
583,2019-06-13,0,1,0,1.0
584,2019-06-12,4,1,1,0.917
585,2019-06-10,2,0,0,1.5
586,2019-06-07,1,0,0,1.5
587,2019-06-06,3,0,0,1.5
588,2019-06-05,1,1,1,0.333
589,2019-06-04,3,0,0,1.5
590,2019-06-03,1,0,1,0.0
591,2019-05-30,3,0,0,1.5
592,2019-05-29,1,0,0,1.5
593,2019-05-28,2,0,0,1.5
594,2019-05-27,0,0,1,-1.5
595,2019-05-24,0,0,1,-1.5
596,2019-05-23,3,1,0,1.375
597,2019-05-21,0,1,0,1.0
598,2019-05-20,1,0,0,1.5
599,2019-05-15,1,0,0,1.5
600,2019-05-14,0,1,0,1.0
601,2019-05-12,0,1,0,1.0
602,2019-05-10,1,0,0,1.5
603,2019-05-09,1,0,0,1.5
604,2019-05-08,1,1,0,1.25
605,2019-05-07,1,2,0,1.167
606,2019-05-06,1,0,0,1.5
607,2019-05-05,1,0,0,1.5
608,2019-05-03,0,1,0,1.0
609,2019-05-02,1,0,0,1.5
610,2019-05-01,2,0,0,1.5
611,2019-04-30,6,3,1,1.05
612,2019-04-28,0,1,0,1.0
613,2019-04-26,0,0,1,-1.5
614,2019-04-24,2,0,0,1.5
615,2019-04-23,1,1,0,1.25
616,2019-04-22,1,0,1,0.0
617,2019-04-19,1,0,0,1.5
618,2019-04-18,0,0,1,-1.5
619,2019-04-14,0,0,1,-1.5
620,2019-04-11,1,0,0,1.5
621,2019-04-10,1,0,2,-0.5
622,2019-04-09,0,0,1,-1.5
623,2019-04-05,1,0,0,1.5
624,2019-04-02,1,0,0,1.5
625,2019-04-01,1,0,0,1.5
